frame_length,rssi,packet_rate,duration,src_mac_freq,dst_mac_freq,deauth_count,label
378,-75.8,94.6,107,9,6,1,0
59,-51.9,230.4,19,24,124,223,1
800,-48.3,327.7,71,37,4,28,0
792,-52.0,91.5,179,9,5,1,0
42,-41.4,572.6,16,85,98,160,1
30,-53.3,98.7,0,61,54,24,1
44,-58.2,503.5,22,64,61,25,1
28,-45.5,366.3,17,138,135,172,1
40,-59.9,47.9,12,7,7,2,0
863,-69.7,23.5,105,4,4,2,0
31,-64.2,504.6,15,15,92,182,1
182,-55.2,9.0,219,3,6,0,0
40,-52.1,255.5,216,67,9,4,0
29,-48.3,225.3,9,118,75,16,1
24,-42.8,351.3,5,137,153,136,1
24,-49.7,166.2,19,29,69,31,1
589,-62.8,109.5,176,4,8,0,0
25,-33.9,419.4,0,133,87,110,1
149,-60.5,423.1,99,27,5,22,0
51,-56.7,72.8,11,81,122,115,1
259,-63.1,236.8,74,10,12,17,0
855,-54.8,50.7,133,6,6,1,0
455,-66.2,79.2,153,6,5,1,0
37,-42.2,532.7,0,135,72,93,1
162,-86.0,35.2,146,3,4,1,0
627,-64.7,70.0,120,1,6,2,0
541,-50.6,27.0,158,6,4,0,0
40,-78.8,189.2,94,69,9,20,0
1060,-55.9,44.7,92,3,9,1,0
459,-50.9,39.0,112,4,9,0,0
40,-71.4,63.1,213,9,6,0,0
1360,-68.7,144.1,113,4,6,2,0
103,-52.3,29.3,142,11,2,0,0
785,-49.2,45.4,108,10,7,0,0
115,-55.0,47.8,147,6,4,2,0
62,-40.9,161.0,8,196,143,31,1
834,-68.2,8.3,229,5,7,1,0
55,-61.6,409.7,25,133,82,155,1
48,-65.2,60.0,10,89,93,138,1
50,-55.3,215.6,15,63,124,107,1
199,-58.1,104.6,85,6,4,1,0
58,-42.8,513.4,17,175,40,86,1
1416,-84.4,149.9,183,8,9,2,0
40,-69.8,42.0,256,4,2,0,0
524,-53.2,176.6,115,10,8,2,0
772,-65.9,61.6,0,2,2,0,1
836,-95.0,100.5,101,3,13,0,0
1056,-53.0,14.7,83,12,7,1,0
297,-57.7,145.7,143,4,1,3,0
24,-43.9,351.5,11,15,48,64,1
111,-45.7,150.0,0,15,26,35,1
24,-47.2,382.0,16,108,10,54,1
138,-64.3,115.7,176,8,8,0,0
38,-29.2,604.7,20,82,100,164,1
522,-75.8,283.9,199,61,6,14,0
40,-81.1,118.9,297,6,5,2,0
148,-64.9,125.1,94,5,4,0,0
513,-77.5,67.2,171,4,7,1,0
1101,-73.7,103.6,199,7,6,2,0
32,-59.4,308.3,5,30,131,104,1
92,-59.6,198.9,4,41,107,16,1
48,-42.6,365.5,4,15,38,128,1
61,-61.9,366.0,9,28,14,30,1
339,-59.3,24.9,81,6,3,0,0
36,-36.4,356.4,12,26,35,67,1
24,-48.9,372.1,6,15,94,104,1
551,-55.5,302.5,172,34,4,10,0
37,-43.2,154.4,0,108,84,25,1
46,-60.1,431.4,3,41,10,159,1
791,-47.3,38.3,170,6,7,0,0
136,-41.9,129.6,11,160,146,41,1
166,-86.3,253.1,64,41,5,4,0
591,-90.6,27.7,0,10,9,1,0
902,-53.8,9.6,195,8,6,0,0
821,-88.3,83.8,126,3,4,1,0
399,-74.5,145.0,109,7,8,2,0
747,-41.6,312.3,110,56,6,17,0
53,-52.8,442.8,0,91,91,179,1
892,-61.7,56.3,95,5,5,0,0
956,-64.6,79.1,2,10,3,1,0
521,-80.3,54.3,74,8,6,1,0
549,-62.4,54.1,99,5,4,2,0
630,-70.3,16.5,72,5,6,4,0
106,-41.5,246.5,23,51,53,17,1
38,-53.8,231.2,0,156,98,102,1
674,-72.2,281.3,181,41,10,11,0
367,-66.5,333.5,119,60,2,4,0
618,-60.2,100.2,74,4,10,1,0
24,-56.8,597.5,14,105,10,8,1
875,-61.8,89.9,86,3,10,1,0
145,-38.8,126.6,24,51,54,27,1
1019,-67.0,307.0,13,51,4,8,0
44,-32.9,459.3,11,101,128,41,1
636,-78.4,65.3,58,7,4,1,0
85,-74.3,107.0,198,6,8,2,0
27,-44.9,555.5,17,74,127,140,1
101,-49.5,155.4,0,111,151,8,1
925,-65.6,82.9,113,5,8,0,0
31,-35.5,338.4,12,48,29,240,1
24,-67.0,495.2,9,150,89,114,1
1070,-73.9,36.1,160,2,3,1,0
337,-51.1,118.4,131,9,3,1,0
34,-60.9,89.3,12,81,10,13,1
40,-28.0,50.5,67,5,5,2,0
38,-56.7,248.6,2,46,62,93,1
728,-65.5,82.5,150,6,6,2,0
1080,-49.9,32.6,39,3,5,1,0
40,-53.6,37.2,161,12,5,1,0
592,-35.4,206.2,233,6,9,2,0
37,-43.7,280.0,1,80,100,50,1
107,-62.1,191.7,2,136,81,38,1
43,-50.1,338.3,15,69,92,122,1
27,-53.4,218.1,4,111,10,150,1
493,-57.2,373.3,248,87,11,24,0
24,-54.5,504.8,14,85,95,67,1
34,-51.5,284.7,0,158,81,67,1
158,-62.1,22.0,0,2,3,2,0
40,-48.5,146.9,1,153,10,120,1
817,-53.2,110.3,249,7,5,2,0
886,-59.1,67.1,188,5,8,3,0
381,-40.9,32.1,167,6,6,4,0
40,-71.2,71.6,134,5,9,0,0
416,-47.3,27.8,19,9,3,1,0
1169,-72.3,134.2,242,1,4,1,0
32,-55.5,503.8,12,87,42,141,1
34,-59.3,519.3,0,45,102,136,1
182,-47.5,123.6,1,44,83,24,1
50,-59.1,196.5,1,98,10,25,1
209,-77.8,310.9,163,57,5,18,0
92,-57.2,73.3,23,20,68,28,1
773,-62.3,118.1,143,3,1,1,0
285,-37.3,237.8,160,5,3,1,0
36,-60.1,251.8,19,127,61,101,1
243,-56.7,177.7,157,64,6,22,0
391,-78.5,39.3,129,6,11,1,0
1174,-52.9,303.2,121,36,7,14,0
32,-71.5,491.8,13,85,105,148,1
403,-40.6,31.0,134,5,7,3,0
1442,-68.3,91.0,104,8,5,1,0
632,-43.6,21.7,84,6,5,0,0
36,-53.3,403.6,30,118,84,97,1
101,-37.9,171.2,12,91,120,27,1
1148,-51.3,40.2,140,7,5,2,0
867,-80.5,38.2,200,5,4,2,0
889,-59.5,32.7,147,8,8,1,0
24,-51.8,328.0,1,68,46,164,1
534,-66.8,38.5,128,5,4,1,0
122,-53.3,53.7,110,5,6,0,0
316,-62.8,92.2,80,9,2,2,0
778,-69.0,68.4,134,3,10,2,0
629,-62.2,100.1,155,8,12,3,0
136,-34.0,173.3,11,76,51,34,1
676,-63.5,335.6,57,52,5,25,0
68,-91.8,24.2,135,4,3,1,0
77,-80.1,53.8,67,4,2,3,0
56,-40.4,393.4,19,15,10,84,1
46,-43.7,158.5,3,51,97,24,1
516,-70.1,67.6,186,4,7,0,0
1111,-43.9,89.6,151,12,9,2,0
360,-51.7,106.2,182,3,6,0,0
1023,-57.6,343.6,243,53,7,24,0
575,-62.1,80.0,79,64,5,21,0
40,-71.1,8.2,114,4,6,1,0
40,-79.0,7.7,129,3,5,2,0
416,-66.1,28.8,140,7,10,3,0
32,-52.2,284.6,7,126,53,110,1
213,-54.9,118.6,210,4,7,2,0
701,-47.0,137.9,172,2,5,0,0
710,-66.7,36.8,155,6,9,1,0
40,-52.0,106.4,79,8,4,1,0
777,-70.8,90.1,161,7,2,1,0
335,-63.2,61.1,82,6,5,0,0
371,-47.3,34.3,151,4,4,1,0
1037,-65.8,140.4,175,14,5,2,0
391,-63.6,120.7,130,5,6,1,0
467,-46.0,135.3,149,1,4,3,0
39,-38.2,465.8,13,163,72,142,1
1174,-76.0,64.8,60,1,8,1,0
34,-31.8,372.7,5,111,16,120,1
664,-64.7,61.8,86,6,5,2,0
650,-56.0,48.9,119,5,7,0,0
24,-58.0,173.8,14,15,107,21,1
833,-61.4,100.6,0,6,5,0,0
555,-81.4,94.5,0,6,9,3,0
72,-47.4,103.1,7,126,90,27,1
40,-49.3,7.1,67,8,3,1,0
40,-78.7,7.2,97,7,8,1,0
580,-61.9,73.8,160,4,5,1,0
383,-73.3,193.3,97,54,2,28,0
24,-27.1,285.2,6,77,123,100,1
352,-58.3,76.9,122,4,5,1,0
40,-51.0,393.4,1,83,79,101,1
429,-42.1,157.2,95,5,7,2,1
370,-77.4,13.5,153,8,6,1,0
33,-41.5,244.2,12,90,76,67,1
24,-57.9,416.3,0,61,19,153,1
858,-74.4,83.9,244,9,3,2,0
24,-49.7,376.6,1,187,95,48,1
37,-50.5,665.8,1,91,10,117,1
782,-44.6,21.2,133,3,3,0,0
820,-28.0,36.4,112,4,7,0,0
131,-32.9,171.0,11,54,98,24,1
105,-47.3,120.7,6,73,50,11,1
432,-45.7,85.1,117,11,5,1,0
54,-53.6,158.7,16,144,121,100,1
105,-54.4,102.3,0,169,28,20,1
24,-48.0,145.7,0,168,117,127,1
672,-62.8,233.2,58,40,8,30,0
37,-47.0,206.8,13,15,49,163,1
581,-69.1,55.0,111,4,5,2,0
55,-50.2,267.0,2,35,29,222,1
24,-55.3,508.0,12,131,45,143,1
42,-56.1,381.8,7,103,10,209,1
163,-47.4,39.6,168,4,10,2,0
192,-58.3,141.0,75,5,5,0,0
739,-64.5,60.8,230,5,5,1,0
31,-52.0,310.5,3,169,82,101,1
924,-46.7,65.8,155,7,4,0,0
702,-81.1,188.5,90,54,15,4,0
263,-41.0,288.6,0,78,8,29,0
44,-54.2,565.8,9,131,97,101,1
194,-50.9,85.0,142,6,5,1,0
333,-66.4,159.9,40,11,4,0,0
79,-41.4,199.6,9,102,33,30,1
685,-50.9,156.0,203,4,3,1,0
59,-37.7,147.2,21,102,42,45,1
36,-49.9,243.0,9,38,35,123,1
38,-37.4,460.7,3,90,74,109,1
33,-67.4,324.7,21,155,97,126,0
373,-66.6,23.8,156,4,6,3,0
359,-67.3,80.0,126,76,5,9,0
708,-83.3,39.6,126,2,3,0,0
274,-71.7,104.2,103,6,8,1,0
36,-45.3,451.5,11,147,52,189,1
370,-54.7,59.5,162,6,7,2,0
716,-60.2,7.3,184,5,9,1,0
285,-70.9,81.8,26,8,2,0,0
629,-88.8,22.2,109,9,6,3,0
862,-68.7,96.9,55,6,7,1,0
40,-78.2,205.4,203,6,3,0,0
597,-69.0,6.1,159,6,11,1,0
664,-40.6,214.4,128,82,5,21,0
54,-26.2,178.5,18,15,53,153,1
58,-47.7,156.9,13,63,10,15,1
536,-47.7,131.9,7,9,3,1,0
265,-79.4,103.5,119,5,4,2,0
720,-50.6,88.7,88,4,7,2,0
40,-54.6,242.9,7,111,45,228,1
1118,-56.5,10.2,0,8,5,0,0
285,-58.3,106.3,97,7,7,1,0
387,-83.6,202.8,134,3,10,0,0
295,-56.3,20.4,141,2,5,3,0
784,-67.3,91.2,128,6,9,0,1
24,-55.7,501.9,17,130,10,92,1
31,-37.9,464.4,14,85,85,124,1
119,-42.4,196.3,22,74,38,28,1
84,-54.4,21.3,75,8,6,0,0
48,-68.9,363.1,0,114,81,193,1
650,-56.6,53.2,53,6,5,1,0
411,-36.1,95.6,97,5,9,0,0
402,-76.5,57.7,94,5,4,1,0
35,-47.0,211.8,17,81,64,129,1
1167,-67.3,346.5,139,46,3,21,0
43,-30.3,489.5,20,110,57,110,1
37,-55.4,621.2,14,84,10,76,1
156,-86.0,61.7,145,4,6,1,0
99,-50.3,192.5,0,69,10,27,1
40,-80.7,55.7,150,6,6,2,0
649,-54.0,172.4,126,10,6,0,0
40,-47.3,71.1,106,3,3,1,0
29,-25.0,496.5,11,142,62,69,1
29,-54.6,152.8,2,74,88,8,1
816,-68.9,18.3,194,2,9,0,0
375,-83.8,88.8,87,9,5,2,0
62,-45.7,140.7,0,149,134,43,1
87,-33.6,199.8,10,109,123,26,1
886,-65.8,22.5,143,5,11,1,0
821,-60.4,107.6,181,6,4,0,0
48,-43.2,296.2,3,93,112,68,1
283,-71.0,38.0,124,4,5,0,0
24,-30.9,127.6,0,130,10,17,1
1201,-69.9,44.2,205,7,10,1,0
750,-65.8,12.3,134,5,5,3,0
201,-49.5,165.4,131,7,9,0,0
258,-61.3,88.4,3,6,8,1,0
323,-51.9,287.0,158,50,2,24,0
599,-79.5,54.8,155,2,4,3,0
45,-61.2,268.4,16,169,137,151,1
24,-57.3,351.1,19,72,45,255,1
393,-85.7,95.1,44,11,4,0,0
787,-87.6,232.0,77,3,8,1,0
40,-44.9,498.8,11,117,32,57,0
632,-62.7,34.4,175,5,2,1,0
604,-47.1,42.8,96,8,6,0,0
30,-46.6,432.8,4,88,117,112,1
1175,-59.2,124.4,182,5,5,1,0
133,-67.0,17.0,147,6,1,3,0
24,-33.7,391.6,20,33,50,80,1
93,-56.9,141.5,171,4,4,0,0
172,-83.7,59.9,89,4,6,0,0
146,-58.7,122.4,107,7,4,1,0
579,-34.4,26.8,175,8,4,0,0
24,-50.2,333.5,13,72,154,24,1
690,-71.4,6.8,153,6,3,0,0
787,-64.2,23.3,17,3,6,1,0
34,-54.4,314.7,0,72,60,8,1
24,-46.4,359.2,0,163,106,222,1
227,-77.6,354.1,208,5,6,1,0
55,-44.8,540.4,4,20,18,54,1
384,-65.1,159.9,205,5,4,0,0
119,-61.9,9.1,119,3,4,3,0
242,-64.3,8.6,49,5,6,1,0
35,-51.1,458.3,0,79,94,74,1
288,-45.0,101.1,194,7,6,1,0
32,-33.0,115.2,18,74,50,9,1
210,-59.9,59.9,88,9,10,1,0
775,-50.8,74.4,89,4,9,3,0
146,-56.1,254.0,57,9,6,0,0
24,-55.0,381.9,12,94,55,102,1
1475,-62.8,30.6,235,9,7,1,0
24,-67.4,445.5,12,66,118,128,1
24,-36.6,449.8,14,120,79,58,1
200,-66.0,32.0,158,8,6,1,0
71,-64.2,40.0,7,122,30,33,1
24,-38.1,467.4,10,109,87,55,1
24,-55.6,498.9,0,130,125,8,1
24,-58.6,177.6,3,106,53,229,1
633,-56.8,54.2,170,10,5,0,0
36,-52.3,132.6,11,65,104,129,1
540,-63.3,63.6,60,7,3,0,0
761,-65.0,6.6,97,5,6,3,0
807,-42.5,94.3,106,7,6,1,0
491,-53.8,228.6,130,35,4,11,0
24,-25.0,492.5,5,166,104,92,1
200,-73.6,236.7,105,8,4,2,0
55,-40.2,232.4,4,15,52,260,1
46,-57.0,532.2,13,146,71,129,1
29,-36.4,252.2,11,135,105,93,1
24,-32.7,210.3,3,112,138,26,0
27,-59.6,477.6,18,140,10,119,1
76,-34.4,223.2,17,76,67,35,1
74,-61.0,128.8,9,131,53,25,1
306,-66.0,379.4,21,50,2,16,0
425,-62.6,229.4,55,58,12,19,0
35,-72.4,503.4,0,70,74,119,1
37,-53.0,364.1,13,128,49,47,1
30,-26.2,552.6,1,70,72,196,1
27,-41.9,385.9,0,138,18,32,1
666,-55.0,22.0,0,8,4,1,0
58,-42.0,516.1,8,87,32,117,1
35,-25.0,258.0,4,71,126,140,1
387,-52.1,389.7,161,54,6,11,0
847,-76.4,88.1,144,2,7,0,0
1169,-85.7,100.6,15,9,6,1,0
817,-67.4,225.1,43,54,7,23,1
24,-49.8,573.8,9,86,130,186,1
40,-66.2,84.3,26,3,5,3,0
499,-54.2,28.2,127,5,6,1,0
66,-42.3,21.8,0,6,6,0,0
27,-46.4,347.0,13,116,66,83,1
26,-45.3,360.0,4,60,69,93,1
69,-44.9,141.5,8,159,37,31,1
536,-65.5,218.9,54,39,7,16,0
37,-48.3,619.5,12,157,86,77,1
24,-25.0,297.3,18,109,32,137,1
42,-45.7,405.1,2,66,108,143,1
35,-45.0,346.5,9,29,93,66,1
1057,-79.0,113.1,88,11,8,0,0
114,-62.9,194.5,14,114,55,16,1
39,-45.8,451.0,11,104,59,132,1
116,-65.3,37.1,154,9,5,1,0
128,-57.5,146.5,4,108,15,19,1
623,-66.4,224.4,99,56,7,19,0
395,-65.5,49.7,97,2,10,2,0
35,-43.1,252.5,11,111,67,116,1
50,-31.8,192.2,0,102,153,186,1
24,-64.8,377.2,5,108,51,168,1
390,-79.2,43.2,40,3,7,1,0
356,-63.7,57.4,0,4,4,2,0
39,-63.4,364.7,17,123,73,76,1
40,-55.5,71.2,169,11,3,0,0
46,-44.8,238.4,6,50,58,136,1
438,-69.0,92.5,177,2,3,0,0
504,-82.4,15.7,91,4,7,1,0
24,-30.6,557.3,5,92,109,160,1
204,-49.3,165.5,138,8,3,3,0
133,-68.1,35.6,47,5,8,3,0
238,-65.1,190.0,47,33,7,23,0
438,-69.3,49.5,241,3,4,0,0
582,-50.2,71.7,112,5,6,2,0
928,-84.0,76.8,188,6,9,1,0
1029,-42.2,36.2,75,6,5,0,0
630,-67.4,21.1,10,7,9,0,0
52,-38.1,184.3,11,76,51,27,1
453,-79.4,117.0,160,3,3,1,0
98,-36.5,123.6,6,55,66,13,1
159,-75.5,109.8,185,9,10,0,0
482,-71.2,70.4,168,6,8,3,0
84,-38.9,139.2,11,145,124,27,1
477,-59.3,37.5,169,5,7,4,0
650,-31.8,68.0,116,4,11,3,0
50,-43.9,258.9,7,103,160,128,1
389,-64.2,39.8,153,15,5,2,0
399,-46.4,146.9,101,4,4,1,0
87,-43.2,145.4,6,67,28,20,1
26,-33.3,475.6,23,111,41,50,1
1306,-46.9,60.4,173,6,5,3,0
27,-46.1,248.0,1,51,25,153,1
900,-65.9,83.2,286,9,10,1,0
871,-28.0,52.2,0,8,9,0,0
37,-52.8,608.0,0,75,106,195,1
501,-66.6,166.1,282,4,5,0,0
26,-40.1,143.1,20,144,38,145,1
214,-51.7,160.6,75,6,6,2,0
177,-47.8,213.7,187,10,9,17,0
35,-28.5,310.4,16,104,58,153,1
398,-74.6,94.1,119,3,5,2,0
312,-68.7,110.9,0,6,10,0,0
58,-55.0,210.2,1,89,83,29,1
916,-54.1,40.7,5,7,8,0,0
40,-44.9,146.6,108,4,5,0,0
260,-53.4,171.5,150,7,4,2,0
239,-48.0,180.9,166,5,4,1,0
55,-48.0,29.2,102,8,6,0,0
71,-38.0,55.3,0,75,51,27,1
40,-53.7,61.0,6,45,32,183,1
545,-56.3,276.0,150,46,5,19,0
31,-34.7,275.3,8,76,62,153,1
535,-66.6,43.7,120,3,1,3,0
51,-51.1,398.7,16,37,86,85,1
40,-56.1,40.3,0,3,4,1,0
24,-46.2,609.2,6,138,79,27,1
487,-42.3,166.2,0,10,5,0,0
38,-53.3,411.0,27,33,64,176,1
39,-33.6,194.8,0,122,76,8,1
40,-69.7,138.7,48,6,9,0,0
850,-82.4,50.3,145,11,7,1,0
24,-44.0,403.6,8,141,70,17,1
47,-56.9,534.2,25,61,92,156,1
168,-43.3,226.5,19,101,119,15,1
343,-65.1,50.2,149,8,4,1,0
31,-74.3,291.7,23,163,12,158,1
24,-61.1,571.0,20,86,10,21,1
39,-56.7,462.3,18,15,23,142,1
212,-81.9,68.9,116,5,5,2,0
918,-44.1,57.3,105,5,1,1,0
86,-61.5,194.7,4,89,62,28,1
38,-49.7,510.4,0,103,82,41,1
811,-80.0,76.5,40,4,8,1,0
56,-38.0,493.3,0,15,93,148,1
136,-68.6,75.1,55,4,5,2,0
36,-58.5,280.7,11,135,10,113,1
600,-56.0,80.2,151,3,1,0,0
33,-66.2,401.8,4,96,96,234,1
24,-46.1,419.8,0,106,124,99,1
528,-47.4,192.6,49,5,7,2,0
33,-67.4,178.0,18,145,50,113,1
360,-51.9,13.7,18,7,7,0,0
959,-68.6,50.8,157,7,4,1,0
693,-66.2,84.8,50,6,11,2,0
31,-60.5,88.0,18,51,114,101,1
56,-45.0,709.1,0,133,111,131,1
40,-63.8,51.1,200,6,5,1,0
786,-45.3,72.8,125,6,4,0,0
875,-55.4,67.5,112,6,4,3,0
627,-75.8,152.6,23,8,5,1,0
39,-36.4,693.5,7,83,79,231,1
24,-58.8,411.1,21,103,86,176,1
241,-36.9,39.7,132,9,5,0,0
40,-58.1,27.5,32,6,4,1,0
70,-51.0,141.2,203,5,7,0,0
398,-56.0,302.5,142,20,7,22,0
52,-36.4,426.1,8,114,40,91,1
65,-36.8,346.9,19,110,153,209,1
466,-46.8,67.9,187,7,5,1,0
37,-45.5,531.9,18,58,55,48,1
40,-85.9,40.6,183,4,5,1,0
40,-45.4,49.6,45,6,10,1,0
24,-61.2,284.7,5,65,59,150,1
29,-56.6,204.5,0,129,121,74,1
47,-61.7,129.4,6,73,10,136,1
47,-48.3,282.1,3,142,98,103,1
106,-47.7,117.6,5,135,14,6,1
49,-41.4,460.4,10,104,47,195,1
49,-52.1,273.4,10,36,10,171,1
213,-77.4,31.1,169,7,10,2,0
416,-95.0,20.1,141,5,4,1,0
361,-75.9,101.8,0,13,6,2,0
216,-63.8,257.3,67,63,9,16,0
56,-39.4,171.9,19,111,90,159,1
628,-60.7,32.2,83,1,8,0,0
532,-56.4,2.7,171,7,3,1,0
637,-63.6,121.1,107,5,13,0,0
43,-46.7,462.6,15,151,140,9,1
26,-50.7,468.5,4,85,57,108,1
700,-53.8,26.8,171,5,4,3,0
66,-54.0,552.0,18,120,62,8,1
24,-60.0,421.6,12,72,149,142,1
405,-69.7,61.2,211,4,9,0,0
59,-43.4,421.9,16,87,100,119,1
474,-61.8,209.1,0,8,8,1,0
710,-77.9,72.8,41,7,3,1,0
851,-53.4,39.0,2,5,5,1,0
172,-36.0,94.5,24,1,6,1,0
1045,-59.5,123.2,0,10,9,12,0
935,-48.1,83.5,150,6,11,3,0
951,-69.5,16.4,78,9,7,2,0
59,-37.2,322.9,0,37,76,177,1
259,-83.9,206.4,98,23,9,25,0
400,-53.6,87.9,144,5,4,3,0
43,-42.6,376.8,27,158,101,8,1
459,-71.0,62.7,0,7,6,0,0
24,-45.2,366.8,15,95,53,41,1
40,-52.4,30.9,0,2,6,2,0
65,-45.8,348.3,24,111,10,50,1
527,-59.4,107.0,0,5,5,0,0
27,-51.3,321.7,7,79,10,137,1
33,-26.5,511.3,12,121,39,14,1
1027,-68.4,166.2,74,10,5,2,0
575,-60.0,94.1,91,1,12,1,0
380,-79.5,115.9,133,4,5,1,0
33,-35.7,60.0,4,131,103,113,1
970,-77.2,90.3,188,5,9,1,0
463,-39.0,17.9,61,6,8,1,0
56,-49.0,258.1,15,118,102,105,1
924,-42.8,148.8,165,4,4,0,0
414,-69.3,131.7,122,4,2,1,0
32,-66.1,60.0,7,53,60,110,1
1086,-66.7,62.7,123,2,8,1,0
403,-61.6,39.4,131,1,9,2,0
36,-58.2,773.5,4,15,37,128,1
222,-83.0,154.8,173,52,5,25,1
284,-93.8,218.6,72,5,10,2,0
114,-69.3,17.2,0,3,4,4,0
46,-38.7,197.2,0,130,91,236,1
941,-61.7,60.5,141,5,11,1,0
340,-47.4,27.9,41,7,8,0,1
520,-78.6,24.0,128,4,7,1,0
769,-51.6,27.8,174,3,5,1,0
736,-82.7,30.8,91,7,6,2,0
185,-49.0,37.9,55,5,1,2,0
148,-34.6,77.5,0,138,77,28,1
72,-45.4,179.5,13,62,77,7,1
117,-51.1,91.8,18,28,119,8,0
746,-72.0,30.8,149,3,1,2,0
674,-62.6,49.6,126,6,4,1,0
627,-65.2,111.2,96,8,5,1,0
939,-79.2,269.1,90,90,4,20,0
953,-53.7,15.7,190,9,11,1,0
693,-65.4,96.1,171,8,6,2,0
165,-60.0,50.0,140,6,6,2,0
110,-46.7,146.3,0,136,47,21,1
848,-80.3,50.5,36,7,6,2,0
571,-63.2,172.6,220,60,4,15,0
88,-39.4,162.3,199,82,4,10,0
901,-69.4,42.4,256,9,3,3,0
829,-74.7,92.3,177,5,3,1,0
40,-56.8,141.7,87,74,8,6,0
31,-56.7,416.1,9,128,10,8,1
84,-39.3,170.1,0,31,83,20,1
832,-67.3,157.5,118,6,5,2,1
42,-32.9,543.9,13,15,34,178,1
927,-68.0,102.6,120,10,6,2,0
40,-67.9,59.3,145,10,7,0,0
37,-45.7,560.3,17,125,94,142,1
101,-42.4,102.7,5,112,63,29,1
274,-53.1,33.5,117,8,6,1,0
47,-39.4,165.0,9,40,78,215,1
40,-37.7,303.4,0,121,76,165,1
744,-75.3,132.3,239,2,3,0,0
745,-58.7,55.4,17,9,9,4,0
1322,-41.8,50.3,94,4,5,2,0
240,-57.9,56.0,100,5,8,2,0
44,-28.0,255.2,5,102,92,130,1
168,-70.7,75.2,111,5,5,1,0
118,-68.4,152.5,10,166,110,29,1
138,-62.0,27.8,113,6,5,0,0
460,-82.8,92.0,51,6,1,0,0
40,-57.3,147.3,15,106,42,108,1
791,-79.9,257.7,29,6,5,1,0
651,-66.2,100.4,181,7,8,0,0
742,-58.8,109.1,177,2,6,0,0
38,-43.2,209.7,0,45,127,146,1
576,-79.1,234.9,0,35,4,25,0
407,-62.7,130.9,35,3,6,1,0
33,-33.7,630.2,0,124,78,138,1
466,-70.3,84.5,0,8,3,1,0
229,-47.3,57.0,0,5,8,1,0
85,-50.6,79.2,74,5,8,3,0
488,-48.5,58.1,169,9,8,0,0
305,-42.3,219.7,133,4,8,0,0
288,-37.9,260.5,105,22,8,8,0
707,-58.4,98.0,192,8,6,0,0
849,-50.2,44.9,21,8,8,1,0
30,-49.2,453.7,2,64,113,113,1
126,-47.8,115.5,9,106,98,30,1
554,-62.7,123.8,164,6,5,0,0
44,-53.9,425.0,12,145,109,150,1
129,-83.5,36.1,116,5,7,0,0
747,-55.8,146.2,126,9,4,1,0
37,-66.2,391.4,7,118,42,133,1
24,-44.2,341.9,0,75,36,110,1
35,-47.3,379.4,21,89,39,186,1
142,-60.0,210.3,5,84,104,15,1
40,-64.3,112.1,1,57,112,22,1
504,-77.6,187.1,88,42,10,21,0
24,-47.7,359.7,7,165,16,129,1
889,-48.5,52.7,10,6,3,1,0
443,-68.3,35.8,114,5,7,3,0
391,-62.5,180.5,88,5,7,2,0
1017,-57.5,68.9,101,6,8,0,0
29,-48.9,336.2,7,96,99,148,1
40,-95.0,44.6,99,10,5,1,0
34,-39.5,422.5,5,15,80,65,1
685,-55.9,20.3,191,12,9,2,0
38,-44.2,320.3,19,71,76,255,1
40,-68.6,28.5,119,8,8,0,0
592,-69.8,75.2,19,11,9,2,0
649,-76.5,72.5,58,2,3,0,0
579,-58.8,19.0,23,6,5,0,0
41,-39.8,170.8,13,163,111,199,1
798,-60.7,97.7,190,7,3,3,0
26,-37.4,495.8,0,50,84,133,1
195,-62.2,112.6,57,7,8,1,1
148,-62.3,21.2,203,6,4,2,0
397,-57.3,43.3,128,4,5,0,0
383,-69.0,199.7,2,72,5,39,0
31,-29.2,501.9,16,45,66,147,1
158,-45.3,145.3,11,132,82,27,1
542,-56.0,112.5,119,11,5,0,0
55,-50.6,307.5,16,95,71,127,1
478,-59.2,154.2,158,6,4,3,0
675,-77.0,68.6,126,5,2,1,0
300,-75.1,122.7,67,3,6,0,0
28,-55.6,405.7,4,112,77,134,1
703,-70.2,350.6,52,84,5,32,0
1181,-64.1,154.0,97,6,5,1,0
518,-52.7,23.3,69,4,10,2,0
1013,-53.3,70.2,239,7,7,2,0
92,-64.2,73.2,243,5,3,1,0
37,-30.2,381.6,5,106,127,134,1
355,-61.9,100.7,89,3,10,0,0
47,-48.4,133.7,0,147,65,16,1
46,-49.5,478.3,15,92,37,8,1
29,-33.1,506.9,20,87,69,169,1
190,-69.6,19.5,143,10,3,1,0
162,-48.1,304.0,10,105,144,6,1
208,-45.5,24.8,78,9,10,1,0
352,-55.3,120.7,57,3,8,0,0
31,-51.7,429.0,5,26,97,107,1
33,-50.5,89.9,2,60,76,67,1
233,-55.1,69.4,169,10,4,2,0
672,-65.1,58.8,136,1,7,2,0
584,-68.0,38.5,115,7,11,1,0
492,-43.8,5.9,92,3,3,2,0
144,-54.0,131.8,11,129,10,23,1
488,-61.5,72.7,43,7,8,0,0
244,-62.2,45.7,54,5,9,1,0
43,-46.6,320.6,0,96,60,141,1
47,-52.8,234.9,22,93,100,85,1
1023,-47.3,26.1,165,4,9,0,0
57,-36.1,100.5,7,138,19,25,1
577,-54.5,50.7,109,5,4,0,0
